Type,CAN_ID,Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7,Data_8
0,05040601,62,9F,9D,61,71,00,10,88
0,05040601,06,72,95,61,29,00,10,89
1,05040601,A6,35,00,00,00,00,00,89
0,05040601,CD,76,97,61,25,00,10,8A
1,05040601,A6,35,00,00,00,00,00,8A
0,05040601,FF,9F,A2,60,F9,00,10,8B
1,05040601,A6,35,00,00,00,00,00,8B
0,05040601,70,0C,A0,61,49,00,10,8C
0,05040601,4E,99,A6,61,2D,00,10,8D
1,05040601,A6,35,00,00,00,00,00,8C
0,05040601,E1,F0,9D,61,19,00,10,8E
1,05040601,A6,35,00,00,00,00,00,8D
0,05040601,1D,78,A0,61,71,00,10,8F
1,05040601,A6,35,00,00,00,00,00,8E
0,05040601,B3,02,A1,61,35,00,10,90
0,05040601,26,C1,94,61,31,00,10,91
1,05040601,A6,35,00,00,00,00,00,8F
0,05040601,76,7D,97,61,69,00,10,92
0,05040601,42,83,94,61,61,00,10,93
1,05040601,A6,35,00,00,00,00,00,90
0,05040601,55,F5,9C,61,21,00,10,94
1,05040601,A6,35,00,00,00,00,00,91
0,05040601,BC,82,9C,61,35,00,10,95
1,05040601,A6,35,00,00,00,00,00,92
0,05040601,47,22,90,61,2D,00,10,96
0,05040601,0A,D2,9C,61,01,00,10,97
1,05040601,A6,35,00,00,00,00,00,93
0,05040601,64,D1,A6,61,B1,00,10,98
1,05040601,A6,35,00,00,00,00,00,94
0,05040601,ED,4E,A8,61,8D,00,10,99
1,05040601,A6,35,00,00,00,00,00,95
0,05040601,B3,24,A1,61,99,00,10,9A
1,05040601,A6,35,00,00,00,00,00,96
0,05040601,A8,D5,9B,61,85,00,10,9B
0,05040601,62,93,A2,61,51,00,10,9C
1,05040601,A6,35,00,00,00,00,00,97
0,05040601,3A,12,A5,60,F5,00,10,9D
0,05040601,65,E8,A9,60,CD,00,10,9E
1,05040601,A6,35,00,00,00,00,00,98
0,10040A7D,60,8C,00,00,00,00,E9,98
0,10040A7D,49,89,A9,F4,5C,00,00,38
0,05040601,07,41,A7,61,2D,00,10,9F
0,10040A7A,1A,62,00,00,00,00,F0,8B
0,10040A7A,49,2F,AE,F4,5C,00,00,2B
1,05040601,A6,35,00,00,00,00,00,99
0,05040601,78,F7,9C,61,55,00,10,80
0,10040A7C,8F,35,00,00,00,00,E7,9B
0,10040A7C,49,B2,A8,EC,5C,00,00,3B
0,05040601,69,47,9B,61,79,00,10,81
1,05040601,A6,35,00,00,00,00,00,9A
0,05040601,32,7F,9F,61,59,00,10,82
0,05040601,E5,12,9D,61,75,00,10,83
1,05040601,A6,35,00,00,00,00,00,9B
0,05040601,D0,45,9F,61,69,00,10,84
1,05040601,A6,35,00,00,00,00,00,9C
0,05040601,11,1E,9B,61,39,00,10,85
0,10015501,05,07,00,00,00,00,00,C5
0,01000401,76,06,13,6B,00,00,00,C4
1,05040601,A6,35,00,00,00,00,00,9D
0,05040601,16,04,A6,61,71,00,10,86
1,05040601,A6,35,00,00,00,00,00,9E
0,05040601,C7,81,AA,61,71,00,10,87
0,05040601,31,B6,A4,61,59,00,10,88
1,05040601,A6,35,00,00,00,00,00,9F
0,05040601,ED,14,A1,61,25,00,10,89
0,05040601,7A,45,9B,61,45,00,10,8A
1,05040601,A6,35,00,00,00,00,00,80
0,05040601,CF,34,97,61,71,00,10,8B
1,05040601,A6,35,00,00,00,00,00,81
0,05040601,62,9F,9D,61,71,00,10,8C
1,05040601,A6,35,00,00,00,00,00,82
0,05040601,58,00,A8,61,59,00,10,8D
1,05040601,A6,35,00,00,00,00,00,83
0,05040601,0F,15,97,61,19,00,10,8E
0,05040601,46,E4,A3,61,89,00,10,8F
1,05040601,A6,35,00,00,00,00,00,84
0,05040601,96,56,A7,61,61,00,10,90
1,05040601,A6,35,00,00,00,00,00,85
0,05040601,CC,20,A0,61,69,00,10,91
1,05040601,A6,35,00,00,00,00,00,86
0,05040601,54,71,95,61,99,00,10,92
0,05040601,B6,A2,9D,61,51,00,10,93
1,05040601,A6,35,00,00,00,00,00,87
0,05040601,F1,49,A2,61,35,00,10,94
0,05040601,18,56,A4,61,41,00,10,95
1,05040601,A6,35,00,00,00,00,00,88
0,05040601,DE,DA,A7,61,39,00,10,96
1,05040601,A6,35,00,00,00,00,00,89
0,05040601,9F,06,A6,60,FD,00,10,97
0,10040A7D,71,CF,00,00,00,00,E9,99
0,10040A7D,49,4A,20,F4,5C,00,00,39
0,05040601,2E,01,9E,61,21,00,10,98
1,05040601,A6,35,00,00,00,00,00,8A
0,10040A7B,C1,36,00,00,00,00,EF,90
0,10040A7B,49,31,1E,F0,5C,00,00,30
0,05040601,99,E1,97,61,6D,00,10,99
0,10040A7A,FB,CC,00,00,00,00,F0,8C
0,10040A7A,49,C6,22,F4,5C,00,00,2C
0,05040601,D4,37,8B,61,6D,00,10,9A
1,05040601,A6,35,00,00,00,00,00,8B
0,10040A7C,69,F5,00,00,00,00,E7,9C
0,10040A7C,49,C0,9B,EC,5C,00,00,3C
0,05040601,39,08,91,61,59,00,10,9B
1,05040601,A6,35,00,00,00,00,00,8C
0,05040601,31,B6,A4,61,59,00,10,9C
0,1F043901,F6,87,F6,FF,DF,F8,FF,8E
0,1F043901,DF,F7,FF,DF,FE,00,00,6E
1,05040601,A6,35,00,00,00,00,00,8D
0,05040601,0D,A8,A5,61,35,00,10,9D
1,05040601,A6,35,00,00,00,00,00,8E
0,05040601,50,A4,9B,61,09,00,10,9E
0,05040601,14,89,A0,60,D1,00,10,9F
1,05040601,A6,35,00,00,00,00,00,8F
0,05040601,DB,2A,AB,60,AD,00,10,80
1,05040601,A6,35,00,00,00,00,00,90
0,05040601,3B,A2,A6,61,0D,00,10,81
1,05040601,A6,35,00,00,00,00,00,91
0,05040601,D8,CA,AB,61,9D,00,10,82
0,05040601,53,0C,9F,61,AD,00,10,83
1,05040601,A6,35,00,00,00,00,00,92
0,05040601,D0,E8,A5,61,55,00,10,84
1,05040601,A6,35,00,00,00,00,00,93
0,05040601,1B,75,9E,61,55,00,10,85
1,05040601,A6,35,00,00,00,00,00,94
0,05040601,93,78,A3,61,51,00,10,86
1,05040601,A6,35,00,00,00,00,00,95
0,05040601,36,11,95,61,55,00,10,87
0,05040601,75,2E,9C,61,89,00,10,88
1,05040601,A6,35,00,00,00,00,00,96
0,05040601,37,EB,A0,61,0D,00,10,89
1,05040601,A6,35,00,00,00,00,00,97
0,05040601,2F,3C,A5,61,11,00,10,8A
0,05040601,93,78,A3,61,51,00,10,8B
1,05040601,A6,35,00,00,00,00,00,98
0,05040601,96,67,A6,61,95,00,10,8C
1,05040601,A6,35,00,00,00,00,00,99
0,05040601,B1,F3,A3,61,C1,00,10,8D
0,05040601,DB,30,A3,61,5D,00,10,8E
1,05040601,A6,35,00,00,00,00,00,9A
0,05040601,ED,14,A1,61,25,00,10,8F
1,05040601,A6,35,00,00,00,00,00,9B
0,05040601,01,0A,9A,61,09,00,10,90
0,10040A7B,88,BF,00,00,00,00,EF,91
0,10040A7B,49,5D,20,F0,5C,00,00,31
1,05040601,A6,35,00,00,00,00,00,9C
0,05040601,04,5B,9D,61,21,00,10,91
1,05040601,A6,35,00,00,00,00,00,9D
0,05040601,15,DF,99,61,3D,00,10,92
0,05040601,38,41,A2,61,81,00,10,93
1,05040601,A6,35,00,00,00,00,00,9E
0,05040601,FA,B2,A6,61,55,00,10,94
1,05040601,A6,35,00,00,00,00,00,9F
0,05040601,3B,7C,A4,61,29,00,10,95
0,05040601,50,32,97,61,39,00,10,96
1,05040601,A6,35,00,00,00,00,00,80
0,05040601,CC,20,A0,61,69,00,10,97
1,05040601,A6,35,00,00,00,00,00,81
0,05040601,4C,6D,B1,61,4D,00,10,98
0,05040601,DB,4A,A6,61,A1,00,10,99
1,05040601,A6,35,00,00,00,00,00,82
0,05040601,C5,00,99,61,71,00,10,9A
1,05040601,A6,35,00,00,00,00,00,83
0,05040601,B3,D0,98,61,11,00,10,9B
0,05040601,5C,57,A8,60,CD,00,10,9C
1,05040601,A6,35,00,00,00,00,00,84
0,05040601,0D,A8,A5,61,35,00,10,9D
0,05040601,30,CD,98,61,49,00,10,9E
1,05040601,A6,35,00,00,00,00,00,85
0,05040601,C5,AD,A3,61,4D,00,10,9F
1,05040601,A6,35,00,00,00,00,00,86
0,05040601,EC,7C,A2,61,A1,00,10,80
0,05040601,29,F1,A2,61,7D,00,10,81
1,05040601,A6,35,00,00,00,00,00,87
0,05040601,CE,E5,A6,61,7D,00,10,82
1,05040601,A6,35,00,00,00,00,00,88
0,05040601,DC,E2,A6,61,B1,00,10,83
1,05040601,A6,35,00,00,00,00,00,89
0,05040601,E7,CD,9E,61,C1,00,10,84
0,05040601,48,8B,98,61,BD,00,10,85
1,05040601,A6,35,00,00,00,00,00,8A
0,05040601,88,AE,B5,61,69,00,10,86
0,05040601,33,3B,A8,61,79,00,10,87
1,05040601,A6,35,00,00,00,00,00,8B
0,05040601,80,72,A2,61,81,00,10,88
1,05040601,A6,35,00,00,00,00,00,8C
0,05040601,03,48,9D,61,8D,00,10,89
0,05040601,C8,4C,9F,61,81,00,10,8A
0,10040A7D,7A,1F,00,00,00,00,E9,9A
1,05040601,A6,35,00,00,00,00,00,8D
0,10040A7D,49,49,9D,F4,5C,00,00,3A
0,05040601,64,01,AE,61,51,00,10,8B
1,05040601,A6,35,00,00,00,00,00,8E
0,05040601,50,2C,AC,61,55,00,10,8C
0,05040601,49,F8,A5,61,41,00,10,8D
1,05040601,A6,35,00,00,00,00,00,8F
0,05040601,B8,60,9C,61,59,00,10,8E
1,05040601,A6,35,00,00,00,00,00,90
0,05040601,0D,8A,9C,61,85,00,10,8F
1,05040601,A6,35,00,00,00,00,00,91
0,05040601,65,E7,95,61,81,00,10,90
0,05040601,8D,AF,9B,61,41,00,10,91
1,05040601,A6,35,00,00,00,00,00,92
0,05040601,71,FA,AA,61,31,00,10,92
1,05040601,A6,35,00,00,00,00,00,93
0,05040601,D5,6B,9B,61,59,00,10,93
1,05040601,A6,35,00,00,00,00,00,94
0,05040601,BE,A4,A1,61,01,00,10,94
0,05040601,80,A9,A2,61,61,00,10,95
1,05040601,A6,35,00,00,00,00,00,95
0,05040601,3D,CB,A1,61,69,00,10,96
0,05040601,02,AA,9F,61,41,00,10,97
1,05040601,A6,35,00,00,00,00,00,96
0,05040601,7A,E3,A9,61,79,00,10,98
1,05040601,A6,35,00,00,00,00,00,97
0,05040601,75,24,A8,61,81,00,10,99
0,05040601,46,E4,A3,61,89,00,10,9A
1,05040601,A6,35,00,00,00,00,00,98
0,05040601,C5,99,A0,61,7D,00,10,9B
1,05040601,A6,35,00,00,00,00,00,99
0,05040601,7D,71,A0,61,9D,00,10,9C
0,05040601,D3,3F,A2,61,E9,00,10,9D
1,05040601,A6,35,00,00,00,00,00,9A
0,05040601,24,E1,A1,61,DD,00,10,9E
1,05040601,A6,35,00,00,00,00,00,9B
0,05040601,12,63,96,61,49,00,10,9F
0,05040601,45,92,A1,61,29,00,10,80
1,05040601,A6,35,00,00,00,00,00,9C
0,05040601,9F,BD,AF,61,31,00,10,81
1,05040601,A6,35,00,00,00,00,00,9D
0,05040601,4A,38,A4,61,75,00,10,82
0,1001557B,03,07,00,00,00,00,00,DE
0,1001557D,03,07,00,00,00,00,00,C1
1,05040601,A6,35,00,00,00,00,00,9E
0,05040601,DA,DD,97,61,5D,00,10,83
0,10040A7D,8A,66,00,00,00,00,E9,9B
0,10040A7D,49,A5,20,F4,5C,00,00,3B
0,1001557A,03,07,00,00,00,00,00,DF
0,10040A7B,79,A4,00,00,00,00,EF,92
0,10040A7B,49,75,20,F0,5C,00,00,32
0,05040601,C6,11,AB,61,7D,00,10,84
0,10040A7A,69,24,00,00,00,00,F0,8D
0,1001557C,03,07,00,00,00,00,00,C0
0,10040A7A,49,0D,29,F4,5C,00,00,2D
1,05040601,A6,35,00,00,00,00,00,9F
0,05040601,B1,46,AE,61,69,00,10,85
0,05040601,DD,5A,AA,61,05,00,10,86
1,05040601,A6,35,00,00,00,00,00,80
0,05040601,96,93,9B,61,3D,00,10,87
0,05040601,4D,94,9D,61,79,00,10,88
1,05040601,A6,35,00,00,00,00,00,81
0,05040601,64,68,93,61,E9,00,10,89
1,05040601,A6,35,00,00,00,00,00,82
0,05040601,4E,E2,9F,61,D9,00,10,8A
0,05040601,52,E6,9B,61,5D,00,10,8B
1,05040601,A6,35,00,00,00,00,00,83
0,05040601,68,DB,A5,61,55,00,10,8C
1,05040601,A6,35,00,00,00,00,00,84
0,05040601,DD,05,B6,61,39,00,10,8D
0,05040601,79,5A,A3,61,8D,00,10,8E
1,05040601,A6,35,00,00,00,00,00,85
0,05040601,89,85,A4,61,59,00,10,8F
1,05040601,A6,35,00,00,00,00,00,86
0,05040601,27,A3,A0,61,4D,00,10,90
1,05040601,A6,35,00,00,00,00,00,87
0,05040601,96,32,9E,61,21,00,10,91
0,05040601,C0,F0,9F,61,65,00,10,92
1,05040601,A6,35,00,00,00,00,00,88
0,05040601,58,48,A2,61,6D,00,10,93
0,05040601,0D,BB,9A,61,A1,00,10,94
1,05040601,A6,35,00,00,00,00,00,89
0,05040601,02,AA,9F,61,41,00,10,95
1,05040601,A6,35,00,00,00,00,00,8A
0,05040601,69,48,A0,60,E5,00,10,96
1,05040601,A6,35,00,00,00,00,00,8B
0,05040601,B8,78,A6,60,9D,00,10,97
0,05040601,14,89,A0,60,D1,00,10,98
1,05040601,A6,35,00,00,00,00,00,8C
0,05040601,0A,5A,AC,61,8D,00,10,99
0,05040601,C2,45,A8,61,85,00,10,9A
1,05040601,A6,35,00,00,00,00,00,8D
0,05040601,DA,AD,B5,61,D9,00,10,9B
1,05040601,A6,35,00,00,00,00,00,8E
0,05040601,42,84,A4,61,91,00,10,9C
0,05040601,F7,CA,A4,61,45,00,10,9D
1,05040601,A6,35,00,00,00,00,00,8F
0,10040A7D,5F,FC,00,00,00,00,E9,9C
0,10040A7D,49,96,A4,F4,5C,00,00,3C
0,05040601,DC,4A,9E,61,49,00,10,9E
1,05040601,A6,35,00,00,00,00,00,90
0,05040601,28,8C,95,61,45,00,10,9F
0,10040A7C,59,C4,00,00,00,00,E7,9D
0,10040A7C,49,79,A4,EC,5C,00,00,3D
0,05040601,32,70,A4,60,C5,00,10,80
1,05040601,A6,35,00,00,00,00,00,91
0,05040601,C2,AA,A1,60,D5,00,10,81
1,05040601,A6,35,00,00,00,00,00,92
0,05040601,FC,93,AB,61,05,00,10,82
0,05040601,3B,B0,A5,61,91,00,10,83
1,05040601,A6,35,00,00,00,00,00,93
0,05040601,6F,EE,A2,61,85,00,10,84
0,05040601,A9,D5,99,61,B1,00,10,85
1,05040601,A6,35,00,00,00,00,00,94
0,05040601,9E,D1,95,61,A9,00,10,86
1,05040601,A6,35,00,00,00,00,00,95
0,05040601,95,F5,A8,61,35,00,10,87
0,05040601,4C,DA,9E,61,51,00,10,88
1,05040601,A6,35,00,00,00,00,00,96
0,05040601,FD,71,AE,61,19,00,10,89
0,05040601,37,97,A9,61,09,00,10,8A
1,05040601,A6,35,00,00,00,00,00,97
0,05040601,F8,F0,A2,61,21,00,10,8B
1,05040601,A6,35,00,00,00,00,00,98
0,05040601,79,0F,9B,61,39,00,10,8C
0,05040601,1D,04,A3,60,F5,00,10,8D
1,05040601,A6,35,00,00,00,00,00,99
0,05040601,9D,E6,A7,61,09,00,10,8E
1,05040601,A6,35,00,00,00,00,00,9A
0,05040601,A4,76,9C,61,91,00,10,8F
1,05040601,A6,35,00,00,00,00,00,9B
0,05040601,5D,21,9D,61,75,00,10,90
1,05040601,A6,35,00,00,00,00,00,9C
0,05040601,EE,C3,A6,61,99,00,10,91
0,05040601,55,DA,A1,61,69,00,10,92
1,05040601,A6,35,00,00,00,00,00,9D
0,05040601,48,B6,A6,61,69,00,10,93
0,05040601,6C,D3,A4,61,2D,00,10,94
1,05040601,A6,35,00,00,00,00,00,9E
0,05040601,A2,E2,9C,61,69,00,10,95
1,05040601,A6,35,00,00,00,00,00,9F
0,05040601,FA,F9,A2,61,5D,00,10,96
0,05040601,1F,E4,A6,61,21,00,10,97
1,05040601,A6,35,00,00,00,00,00,80
0,05040601,88,69,AC,61,51,00,10,98
1,05040601,A6,35,00,00,00,00,00,81
0,10040A7A,04,B1,00,00,00,00,F0,8E
0,10040A7A,49,20,28,F4,5C,00,00,2E
0,05040601,EE,0C,A9,61,1D,00,10,99
1,05040601,A6,35,00,00,00,00,00,82
0,05040601,89,41,B3,61,5D,00,10,9A
1,05040601,A6,35,00,00,00,00,00,83
0,05040601,21,0F,9B,61,75,00,10,9B
0,1F043901,F6,87,F6,FF,DF,F8,FF,8F
0,1F043901,DF,F7,FF,DF,FE,00,00,6F
0,05040601,CB,57,99,61,85,00,10,9C
1,05040601,A6,35,00,00,00,00,00,84
0,05040601,95,96,A1,61,85,00,10,9D
1,05040601,A6,35,00,00,00,00,00,85
0,05040601,27,A3,A0,61,4D,00,10,9E
0,05040601,2A,05,A0,61,79,00,10,9F
1,05040601,A6,35,00,00,00,00,00,86
0,05040601,A6,26,9C,61,A9,00,10,80
0,05040601,44,C2,9E,61,BD,00,10,81
1,05040601,A6,35,00,00,00,00,00,87
0,05040601,2F,77,B1,61,99,00,10,82
1,05040601,A6,35,00,00,00,00,00,88
0,05040601,AD,18,A4,61,95,00,10,83
0,05040601,F4,9A,A6,61,49,00,10,84
1,05040601,A6,35,00,00,00,00,00,89
0,05040601,CE,09,AC,61,41,00,10,85
0,05040601,3A,B3,AE,61,49,00,10,86
1,05040601,A6,35,00,00,00,00,00,8A
0,05040601,11,3A,A9,61,A1,00,10,87
1,05040601,A6,35,00,00,00,00,00,8B
0,05040601,E0,94,A1,61,BD,00,10,88
0,05040601,D8,C8,99,61,A9,00,10,89
1,05040601,A6,35,00,00,00,00,00,8C
0,05040601,65,69,AA,61,05,00,10,8A
1,05040601,A6,35,00,00,00,00,00,8D
0,05040601,F0,86,A8,61,55,00,10,8B
1,05040601,A6,35,00,00,00,00,00,8E
0,05040601,08,D4,A9,61,41,00,10,8C
1,05040601,A6,35,00,00,00,00,00,8F
0,05040601,FF,E3,AB,60,FD,00,10,8D
0,05040601,35,3C,A2,61,55,00,10,8E
1,05040601,A6,35,00,00,00,00,00,90
0,05040601,FE,0C,A3,61,69,00,10,8F
0,05040601,5B,F4,AA,61,5D,00,10,90
1,05040601,A6,35,00,00,00,00,00,91
0,05040601,72,05,B0,61,B5,00,10,91
1,05040601,A6,35,00,00,00,00,00,92
0,05040601,E1,7B,A7,61,89,00,10,92
1,05040601,A6,35,00,00,00,00,00,93
0,05040601,2B,47,9C,61,71,00,10,93
1,05040601,A6,35,00,00,00,00,00,94
0,05040601,DA,77,9D,61,91,00,10,94
0,05040601,00,BC,9F,61,89,00,10,95
1,05040601,A6,35,00,00,00,00,00,95
0,05040601,96,55,A9,61,5D,00,10,96
1,05040601,A6,35,00,00,00,00,00,96
0,05040601,FC,34,A2,61,E1,00,10,97
1,05040601,A6,35,00,00,00,00,00,97
0,05040601,28,24,AD,61,BD,00,10,98
0,05040601,9A,CA,AC,61,95,00,10,99
1,05040601,A6,35,00,00,00,00,00,98
0,05040601,88,69,AC,61,51,00,10,9A
0,05040601,E7,52,AB,61,35,00,10,9B
1,05040601,A6,35,00,00,00,00,00,99
0,05040601,4D,1A,A5,61,2D,00,10,9C
1,05040601,A6,35,00,00,00,00,00,9A
0,05040601,7F,27,AC,61,5D,00,10,9D
1,05040601,A6,35,00,00,00,00,00,9B
0,05040601,D7,FB,A2,61,29,00,10,9E
0,05040601,1B,5A,A3,61,1D,00,10,9F
1,05040601,A6,35,00,00,00,00,00,9C
0,05040601,F0,FA,A1,61,51,00,10,80
1,05040601,A6,35,00,00,00,00,00,9D
0,05040601,45,5D,A9,61,7D,00,10,81
1,05040601,A6,35,00,00,00,00,00,9E
0,05040601,D0,45,9F,61,69,00,10,82
1,05040601,A6,35,00,00,00,00,00,9F
0,05040601,97,DF,AA,61,21,00,10,83
0,05040601,3A,32,A7,61,01,00,10,84
1,05040601,A6,35,00,00,00,00,00,80
0,05040601,2B,52,AF,61,1D,00,10,85
1,05040601,A6,35,00,00,00,00,00,81
0,05040601,10,F3,AF,61,39,00,10,86
1,05040601,A6,35,00,00,00,00,00,82
0,05040601,82,99,B5,61,55,00,10,87
0,10040A7D,DB,30,00,00,00,00,E9,9D
0,10040A7D,49,99,9A,F4,5C,00,00,3D
1,05040601,A6,35,00,00,00,00,00,83
0,05040601,DA,46,9C,61,65,00,10,88
0,10040A7B,92,76,00,00,00,00,EF,93
0,10040A7B,49,12,14,F0,5C,00,00,33
0,10040A7A,18,7F,00,00,00,00,F0,8F
0,10040A7A,49,E4,10,F4,5C,00,00,2F
1,05040601,A6,35,00,00,00,00,00,84
0,05040601,4B,72,9E,61,41,00,10,89
0,10040A7C,1D,D3,00,00,00,00,E7,9E
0,10040A7C,49,91,A1,EC,5C,00,00,3E
0,05040601,8C,F9,A8,61,2D,00,10,8A
1,05040601,A6,35,00,00,00,00,00,85
0,05040601,03,46,97,61,49,00,10,8B
1,05040601,A6,35,00,00,00,00,00,86
0,05040601,69,82,A7,61,25,00,10,8C
1,05040601,A6,35,00,00,00,00,00,87
0,05040601,B6,3B,A4,61,5D,00,10,8D
0,05040601,50,6A,AC,61,A5,00,10,8E
1,05040601,A6,35,00,00,00,00,00,88
0,05040601,9E,50,C1,61,95,00,10,8F
1,05040601,A6,35,00,00,00,00,00,89
0,05040601,0E,9E,AC,61,4D,00,10,90
0,05040601,69,25,AA,61,E1,00,10,91
1,05040601,A6,35,00,00,00,00,00,8A
0,05040601,48,12,A1,61,B1,00,10,92
1,05040601,A6,35,00,00,00,00,00,8B
0,05040601,52,9C,9E,61,A1,00,10,93
0,05040601,05,0E,A0,61,71,00,10,94
1,05040601,A6,35,00,00,00,00,00,8C
0,05040601,AE,37,A6,61,71,00,10,95
1,05040601,A6,35,00,00,00,00,00,8D
0,05040601,CD,12,AA,61,45,00,10,96
0,05040601,64,01,AE,61,51,00,10,97
1,05040601,A6,35,00,00,00,00,00,8E
0,05040601,46,FB,B4,61,6D,00,10,98
0,05040601,E8,9B,B0,61,89,00,10,99
1,05040601,A6,35,00,00,00,00,00,8F
0,05040601,51,8E,A5,61,41,00,10,9A
1,05040601,A6,35,00,00,00,00,00,90
0,05040601,25,89,A2,61,59,00,10,9B
1,05040601,A6,35,00,00,00,00,00,91
0,05040601,F2,98,A3,60,F1,00,10,9C
1,05040601,A6,35,00,00,00,00,00,92
0,05040601,D7,FB,A2,61,29,00,10,9D
0,05040601,0B,31,A1,61,35,00,10,9E
1,05040601,A6,35,00,00,00,00,00,93
0,05040601,8D,41,A4,61,99,00,10,9F
1,05040601,A6,35,00,00,00,00,00,94
0,05040601,A4,7A,A4,61,61,00,10,80
1,05040601,A6,35,00,00,00,00,00,95
0,05040601,56,48,B1,60,E9,00,10,81
0,10040A7C,73,F0,00,00,00,00,E7,9F
0,10040A7C,49,89,A1,EC,5C,00,00,3F
0,05040601,42,EA,AE,61,09,00,10,82
1,05040601,A6,35,00,00,00,00,00,96
0,05040601,4A,E3,A3,61,45,00,10,83
1,05040601,A6,35,00,00,00,00,00,97
0,05040601,EB,78,A4,61,85,00,10,84
1,05040601,A6,35,00,00,00,00,00,98
0,05040601,E7,EF,A7,61,71,00,10,85
1,05040601,A6,35,00,00,00,00,00,99
0,05040601,CE,75,A5,61,45,00,10,86
0,05040601,1A,D8,A1,61,8D,00,10,87
1,05040601,A6,35,00,00,00,00,00,9A
0,05040601,5E,D0,9A,61,65,00,10,88
0,05040601,51,A3,AA,61,3D,00,10,89
1,05040601,A6,35,00,00,00,00,00,9B
0,05040601,44,DC,A2,61,01,00,10,8A
1,05040601,A6,35,00,00,00,00,00,9C
0,05040601,0E,98,B0,61,35,00,10,8B
0,05040601,6E,F7,AB,61,2D,00,10,8C
1,05040601,A6,35,00,00,00,00,00,9D
0,05040601,7A,30,AF,61,A5,00,10,8D
1,05040601,A6,35,00,00,00,00,00,9E
0,05040601,C6,81,A8,61,45,00,10,8E
0,05040601,1A,CA,A2,61,11,00,10,8F
1,05040601,A6,35,00,00,00,00,00,9F
0,05040601,C0,39,9C,61,19,00,10,90
1,05040601,A6,35,00,00,00,00,00,80
0,05040601,F7,17,A6,60,FD,00,10,91
0,05040601,2A,BD,A9,61,29,00,10,92
1,05040601,A6,35,00,00,00,00,00,81
0,05040601,BB,25,AD,61,39,00,10,93
1,05040601,A6,35,00,00,00,00,00,82
0,05040601,51,A3,AA,61,3D,00,10,94
1,05040601,A6,35,00,00,00,00,00,83
0,05040601,90,F3,A6,61,6D,00,10,95
1,05040601,A6,35,00,00,00,00,00,84
0,05040601,F7,EA,B8,61,91,00,10,96
0,05040601,11,7C,AE,61,81,00,10,97
1,05040601,A6,35,00,00,00,00,00,85
0,05040601,15,1C,A9,61,99,00,10,98
1,05040601,A6,35,00,00,00,00,00,86
0,05040601,9D,24,AB,61,A5,00,10,99
0,10040A7A,53,7F,00,00,00,00,F0,90
0,10040A7A,49,85,28,F4,5C,00,00,30
0,05040601,D0,40,9D,61,AD,00,10,9A
1,05040601,A6,35,00,00,00,00,00,87
0,10040A7C,C9,F1,00,00,00,00,E8,80
0,05040601,06,19,9E,61,85,00,10,9B
0,10040A7C,49,C8,95,EC,5C,00,00,20
1,05040601,A6,35,00,00,00,00,00,88
0,05040601,10,7F,A5,61,59,00,10,9C
0,05040601,F6,68,AD,61,51,00,10,9D
1,05040601,A6,35,00,00,00,00,00,89
0,05040601,E8,CF,A4,61,B5,00,10,9E
1,05040601,A6,35,00,00,00,00,00,8A
0,05040601,B0,0B,A3,61,7D,00,10,9F
0,05040601,3E,31,A9,61,A9,00,10,80
0,01000401,D2,45,22,6B,00,00,00,C5
0,10015501,06,07,00,00,00,00,00,C6
1,05040601,A6,35,00,00,00,00,00,8B
0,05040601,09,D9,AF,61,8D,00,10,81
1,05040601,A6,35,00,00,00,00,00,8C
0,05040601,4D,D0,AF,61,BD,00,10,82
0,05040601,A2,3E,A8,61,59,00,10,83
1,05040601,A6,35,00,00,00,00,00,8D
0,05040601,82,EE,B4,61,51,00,10,84
1,05040601,A6,35,00,00,00,00,00,8E
0,05040601,55,17,C2,61,5D,00,10,85
1,05040601,A6,35,00,00,00,00,00,8F
0,05040601,0E,AF,AA,61,69,00,10,86
1,05040601,A6,35,00,00,00,00,00,90
0,05040601,9C,C6,A9,61,69,00,10,87
0,05040601,51,94,B0,61,61,00,10,88
1,05040601,A6,35,00,00,00,00,00,91
0,05040601,15,89,A8,61,65,00,10,89
0,05040601,71,87,9F,61,3D,00,10,8A
1,05040601,A6,35,00,00,00,00,00,92
0,05040601,7B,D2,AD,61,69,00,10,8B
1,05040601,A6,35,00,00,00,00,00,93
0,05040601,6A,91,B7,61,9D,00,10,8C
1,05040601,A6,35,00,00,00,00,00,94
0,05040601,6B,DC,AD,61,D9,00,10,8D
0,05040601,55,55,B5,61,B5,00,10,8E
1,05040601,A6,35,00,00,00,00,00,95
0,05040601,16,2C,BC,61,99,00,10,8F
1,05040601,A6,35,00,00,00,00,00,96
0,05040601,8B,8D,C6,61,A9,00,10,90
0,05040601,03,E5,B7,61,31,00,10,91
1,05040601,A6,35,00,00,00,00,00,97
0,05040601,40,70,B4,61,21,00,10,92
0,10040A7B,18,04,00,00,00,00,EF,94
0,10040A7B,49,25,1E,F0,5C,00,00,34
1,05040601,A6,35,00,00,00,00,00,98
0,05040601,4C,08,A3,61,55,00,10,93
0,10040A7A,2A,00,00,00,00,00,F0,91
0,10040A7A,49,82,29,F4,5C,00,00,31
0,05040601,2B,52,AF,61,1D,00,10,94
0,10040A7C,19,0C,00,00,00,00,E8,81
