0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18
0.0033 0.0093 0.0001 0.0001 4.1418 22.3355 0.0587 0.0 0.0098 928.73 627.2511 1358.0 100.8168 -0.5733 1.3959 1594.0 76.0 1118.9499 1.0
0.0036 0.0103 0.0001 0.0001 4.08 21.0911 0.0652 0.0 0.0109 876.69 597.5119 1330.0 53.3736 -0.5222 1.3301 1390.0 76.0 1059.2618 1.0
0.0036 0.0094 0.0002 0.0003 3.4503 15.6441 0.0542 0.0 0.0101 777.8 582.8837 1222.0 213.4944 -0.3199 1.1582 1382.0 76.0 970.221 1.0
0.0034 0.0095 0.0001 0.0002 4.0571 21.4034 0.0605 0.0 0.01 822.14 549.719 1150.0 112.6776 -0.4678 1.5162 1602.0 76.0 987.463 1.0
0.0043 0.0185 0.0 0.0001 6.0771 40.5914 0.1337 0.0 0.0189 871.14 554.397 1246.0 88.956 -0.6731 1.5155 1322.0 76.0 1031.1001 1.0
0.0043 0.0173 0.0 0.0 6.0126 40.047 0.1215 0.0 0.0177 917.82 565.5191 1190.0 296.52 -0.676 1.7025 1550.0 76.0 1076.572 1.0
0.0047 0.0137 0.0002 0.0003 6.1267 47.692 0.1172 0.0 0.0144 802.28 619.902 1250.0 329.1372 -0.238 1.1455 1494.0 76.0 1011.9728 1.0
0.0033 0.0063 0.0002 0.0003 1.8333 5.214 0.0274 0.0 0.0071 874.64 648.6305 1294.0 397.3368 -0.3301 1.2374 1598.0 76.0 1086.9726 1.0
0.0037 0.0083 0.0002 0.0003 2.3616 7.0168 0.0323 0.0 0.0091 776.36 607.446 1226.0 213.4944 -0.2359 1.1017 1378.0 76.0 983.888 1.0
0.0033 0.008 0.0002 0.0002 2.537 7.9318 0.0321 0.0 0.0087 834.92 613.7517 1234.0 367.6848 -0.3528 1.2257 1486.0 76.0 1034.4156 1.0
0.003 0.0086 0.0001 0.0001 4.1944 22.6467 0.057 0.0 0.009 960.93 626.1336 1354.0 201.6336 -0.6467 1.494 1522.0 76.0 1145.2115 1.0
0.0039 0.0097 0.0001 0.0001 3.3018 14.4669 0.0507 0.0 0.0104 765.91 547.7759 1150.0 85.9908 -0.3558 1.3118 1582.0 76.0 940.0404 1.0
0.0033 0.0089 0.0001 0.0001 4.2878 24.2302 0.0581 0.0 0.0095 924.5 621.0351 1350.0 213.4944 -0.544 1.4147 1570.0 76.0 1111.9928 1.0
0.0027 0.0131 0.0 0.0 8.5129 79.7257 0.1259 0.0 0.0133 1070.15 621.9708 1438.0 124.5384 -0.9096 1.9109 1586.0 76.0 1236.204 1.0
0.0037 0.0179 0.0 0.0001 6.3509 43.1206 0.1288 0.0 0.0182 1046.68 640.0268 1442.0 189.7728 -0.7938 1.703 1594.0 76.0 1225.1845 1.0
0.004 0.0189 0.0 0.0 6.4758 44.7997 0.1416 0.0 0.0192 1008.47 572.6424 1286.0 189.7728 -0.9302 2.0099 1598.0 76.0 1158.297 1.0
0.0041 0.0178 0.0001 0.0001 6.2522 42.3107 0.1297 0.0 0.0181 912.82 591.8956 1246.0 397.3368 -0.5659 1.5164 1554.0 76.0 1086.3136 1.0
0.0047 0.0187 0.0 0.0 5.9539 39.3628 0.1289 0.0 0.0191 876.91 580.2985 1142.0 468.5016 -0.5001 1.5046 1590.0 76.0 1049.9286 1.0
0.004 0.0162 0.0 0.0 6.9729 57.9209 0.144 0.0 0.0166 932.33 587.9684 1270.0 177.912 -0.6963 1.5946 1502.0 76.0 1100.6766 1.0
0.0025 0.0074 0.0001 0.0001 3.5571 14.9822 0.0408 0.0 0.0077 943.6 657.3224 1366.0 204.5988 -0.5054 1.3279 1598.0 76.0 1148.0997 1.0
0.0027 0.0063 0.0002 0.0002 2.6715 8.9631 0.0268 0.0 0.0068 990.95 690.3611 1466.0 183.8424 -0.5237 1.3332 1602.0 76.0 1205.7423 1.0
0.0022 0.0053 0.0 0.0 2.7096 9.309 0.024 0.0 0.0058 1083.96 649.7279 1478.0 130.4688 -0.8467 1.7742 1598.0 76.0 1262.0991 1.0
0.002 0.0052 0.0 0.0 2.8881 10.2926 0.0235 0.0 0.0056 1109.37 656.8333 1494.0 83.0256 -0.9079 1.8656 1602.0 76.0 1287.5626 1.0
0.0022 0.0047 0.0 0.0 2.2575 6.6936 0.018 0.0 0.0052 1083.51 656.6554 1494.0 65.2344 -0.8446 1.7445 1578.0 76.0 1265.2582 1.0
0.002 0.0048 0.0 0.0 2.5228 8.0368 0.022 0.0 0.0052 1120.23 633.1244 1490.0 80.0604 -1.0066 2.0482 1554.0 76.0 1285.2055 1.0
0.0023 0.0051 0.0001 0.0001 2.1328 5.8089 0.0178 0.0 0.0055 1074.76 676.3625 1506.0 124.5384 -0.7536 1.6103 1590.0 76.0 1268.0697 1.0
0.0023 0.0072 0.0 0.0 5.271 37.942 0.0579 0.0 0.0075 1139.08 663.5175 1540.0 80.0604 -0.9432 1.931 1610.0 76.0 1316.5699 1.0
0.0028 0.0083 0.0001 0.0001 3.8791 18.9857 0.0489 0.0 0.0087 1006.68 673.6978 1406.0 249.0768 -0.5964 1.4241 1594.0 76.0 1209.4357 1.0
0.0025 0.0076 0.0001 0.0001 3.8153 18.3017 0.048 0.0 0.008 1047.08 668.0785 1462.0 130.4688 -0.733 1.5737 1586.0 76.0 1240.2589 1.0
0.0035 0.0192 0.0 0.0 6.6273 46.236 0.145 0.0 0.0195 1113.78 634.0194 1478.0 83.0256 -0.9639 1.9965 1598.0 76.0 1280.0261 1.0
0.0043 0.0189 0.0 0.0001 6.1841 41.5907 0.1346 0.0 0.0193 879.75 571.56 1194.0 231.2856 -0.5802 1.5268 1602.0 76.0 1047.5562 1.0
0.0043 0.0177 0.0 0.0001 6.0347 40.0828 0.1228 0.0 0.0182 938.09 616.2486 1270.0 332.1024 -0.5859 1.4677 1530.0 76.0 1120.704 1.0
0.0044 0.0186 0.0 0.0 6.0292 39.9221 0.128 0.0 0.019 972.36 588.5972 1286.0 255.0072 -0.7516 1.7253 1554.0 76.0 1135.1062 1.0
0.0044 0.019 0.0 0.0 6.1637 41.2325 0.1331 0.0 0.0194 860.93 573.5251 1150.0 349.8936 -0.452 1.4868 1566.0 76.0 1032.8805 1.0
0.0044 0.0104 0.0002 0.0004 4.0725 22.4629 0.0668 0.0 0.0113 813.61 623.8338 1194.0 498.1536 -0.2209 1.1868 1582.0 76.0 1023.3466 1.0
0.0033 0.0077 0.0001 0.0001 3.0482 13.6107 0.0458 0.0 0.0083 857.84 606.3937 1186.0 426.9888 -0.4328 1.2988 1486.0 76.0 1048.7734 1.0
0.0033 0.0072 0.0002 0.0003 2.5342 8.4672 0.0304 0.0 0.0079 810.62 612.9734 1230.0 302.4504 -0.289 1.177 1558.0 76.0 1014.4377 1.0
0.0037 0.0066 0.0002 0.0003 1.7494 4.7717 0.024 0.0 0.0075 869.03 634.1377 1278.0 421.0584 -0.3554 1.2625 1598.0 76.0 1073.9285 1.0
0.0037 0.0079 0.0003 0.0004 2.3328 6.9907 0.0315 0.0 0.0087 850.88 678.6576 1330.0 343.9632 -0.2005 1.106 1566.0 76.0 1086.2629 1.0
0.003 0.0085 0.0001 0.0001 3.9811 20.4775 0.0547 0.0 0.0089 996.12 665.2805 1470.0 112.6776 -0.615 1.4237 1562.0 76.0 1196.0047 1.0
0.0034 0.0093 0.0001 0.0002 4.0119 20.679 0.0555 0.0 0.0099 848.57 637.3286 1298.0 326.172 -0.3035 1.1843 1594.0 76.0 1059.338 1.0
0.0039 0.0102 0.0001 0.0002 3.7681 18.5193 0.0614 0.0 0.0108 883.64 666.5205 1342.0 332.1024 -0.326 1.1853 1590.0 76.0 1104.8198 1.0
0.0033 0.0092 0.0001 0.0001 3.6985 17.5011 0.0566 0.0 0.0097 911.72 636.3664 1298.0 302.4504 -0.4763 1.3241 1562.0 76.0 1110.0207 1.0
0.0037 0.0139 0.0001 0.0001 7.0956 59.4809 0.1244 0.0 0.0143 908.76 618.5685 1284.0 263.9028 -0.5152 1.3593 1562.0 76.0 1097.5634 1.0
0.0037 0.0204 0.0 0.0 6.6203 45.7067 0.1443 0.0 0.0206 1048.45 609.9542 1402.0 88.956 -0.9056 1.9095 1590.0 76.0 1211.4335 1.0
0.0046 0.0188 0.0001 0.0001 6.0565 40.4259 0.1342 0.0 0.0192 908.78 605.1876 1238.0 373.6152 -0.5127 1.4609 1566.0 76.0 1090.17 1.0
0.0044 0.0182 0.0001 0.0002 6.207 42.0208 0.1322 0.0 0.0187 875.48 625.7532 1232.0 424.0236 -0.3705 1.2986 1586.0 76.0 1074.2982 1.0
0.0037 0.0097 0.0002 0.0003 3.8675 20.5772 0.0649 0.0 0.0104 915.14 656.949 1350.0 320.2416 -0.4163 1.2654 1574.0 76.0 1124.6099 1.0
0.0039 0.0079 0.0002 0.0003 2.1159 6.1976 0.0301 0.0 0.0088 832.04 642.2776 1266.0 486.2928 -0.2351 1.1871 1610.0 76.0 1049.1358 1.0
0.0031 0.0069 0.0002 0.0003 2.766 9.9605 0.0313 0.0 0.0076 903.64 653.38 1298.0 385.476 -0.4042 1.2663 1590.0 76.0 1113.1943 1.0
0.0033 0.007 0.0002 0.0003 2.3034 7.285 0.0294 0.0 0.0077 867.33 653.0357 1304.0 346.9284 -0.323 1.1888 1574.0 76.0 1083.7216 1.0
0.0035 0.0075 0.0002 0.0003 2.4369 7.8154 0.0319 0.0 0.0083 828.4 614.6697 1262.0 213.4944 -0.3536 1.1819 1458.0 76.0 1029.7025 1.0
0.003 0.0091 0.0001 0.0001 4.8272 30.0272 0.0669 0.0 0.0095 984.77 643.6893 1390.0 169.0164 -0.6414 1.4972 1590.0 76.0 1174.7189 1.0
0.0039 0.0106 0.0002 0.0003 3.4572 15.1022 0.0601 0.0 0.0113 892.08 685.89 1366.0 290.5896 -0.2963 1.1525 1590.0 76.0 1123.1863 1.0
0.0031 0.0089 0.0002 0.0003 4.4985 25.8336 0.0606 0.0 0.0094 887.75 656.2941 1334.0 266.868 -0.3504 1.1993 1550.0 76.0 1102.0503 1.0
0.0016 0.0057 0.0 0.0 4.9221 29.3437 0.0404 0.0 0.0059 1230.3 595.1938 1538.0 35.5824 -1.3847 2.9576 1566.0 76.0 1365.4124 1.0
0.0035 0.0183 0.0 0.0 6.5685 45.2667 0.1308 0.0 0.0186 1050.86 633.1459 1438.0 154.1904 -0.831 1.7643 1574.0 76.0 1225.2231 1.0
0.0031 0.01 0.0 0.0001 4.9908 30.2168 0.0702 0.0 0.0104 926.37 594.7102 1238.0 352.8588 -0.6034 1.5592 1598.0 76.0 1099.2292 1.0
0.0036 0.0091 0.0002 0.0003 3.5845 18.0372 0.0599 0.0 0.0098 839.92 635.1786 1242.0 421.0584 -0.2581 1.1891 1578.0 76.0 1051.1341 1.0
0.0037 0.0069 0.0002 0.0003 1.7496 4.825 0.0278 0.0 0.0078 847.74 639.2155 1222.0 486.2928 -0.3 1.1964 1582.0 76.0 1059.7989 1.0
0.0037 0.0072 0.0002 0.0004 2.2763 7.342 0.0284 0.0 0.008 857.71 648.5799 1298.0 403.2672 -0.2897 1.1881 1598.0 76.0 1073.3666 1.0
0.0033 0.0078 0.0002 0.0003 2.527 7.9368 0.0317 0.0 0.0085 847.76 646.0978 1274.0 486.2928 -0.2804 1.1926 1606.0 76.0 1063.9384 1.0
0.0033 0.0064 0.0002 0.0003 1.7743 4.8782 0.0277 0.0 0.0072 841.12 627.5591 1262.0 332.1024 -0.3312 1.1964 1586.0 76.0 1047.5566 1.0
0.0033 0.0088 0.0001 0.0001 4.0352 22.1939 0.0583 0.0 0.0094 940.27 638.7566 1242.0 373.6152 -0.5069 1.4018 1586.0 76.0 1134.9174 1.0
0.004 0.011 0.0001 0.0001 3.6568 17.0665 0.0633 0.0 0.0116 874.63 623.6776 1278.0 367.6848 -0.4032 1.2866 1562.0 76.0 1072.4093 1.0
0.0033 0.0086 0.0002 0.0003 3.7856 18.6795 0.0499 0.0 0.0092 920.85 669.842 1350.0 308.3808 -0.4124 1.2377 1578.0 76.0 1136.7349 1.0
0.003 0.0153 0.0 0.0 8.5723 80.3904 0.1468 0.0 0.0155 949.97 568.8476 1252.0 323.2068 -0.7679 1.7592 1502.0 76.0 1105.8005 1.0
0.0056 0.0227 0.0 0.0 5.1952 29.0674 0.1387 0.0 0.0232 917.04 611.2116 1210.0 409.1976 -0.5037 1.4503 1606.0 76.0 1100.3664 1.0
0.0044 0.0183 0.0 0.0001 6.2823 43.0377 0.1366 0.0 0.0187 949.2 599.4099 1226.0 388.4412 -0.6297 1.6184 1610.0 76.0 1121.0174 1.0
0.0046 0.0178 0.0001 0.0001 5.9853 39.7315 0.1242 0.0 0.0183 893.69 629.121 1210.0 480.3624 -0.3898 1.3605 1610.0 76.0 1091.1082 1.0
0.0044 0.011 0.0002 0.0003 4.1343 22.676 0.0706 0.0 0.0118 721.2 578.9731 1102.0 560.4228 -0.0704 1.187 1482.0 76.0 923.0315 1.0
0.0039 0.0085 0.0002 0.0003 2.2482 6.4498 0.0308 0.0 0.0093 834.68 621.5251 1134.0 598.9704 -0.2736 1.2785 1606.0 76.0 1038.8076 1.0
0.0033 0.0073 0.0002 0.0003 2.3443 7.2889 0.0305 0.0 0.008 923.83 660.0719 1294.0 391.4064 -0.4317 1.2859 1598.0 76.0 1133.4901 1.0
0.0033 0.0093 0.0001 0.0001 3.7781 18.332 0.0555 0.0 0.0098 896.97 606.0009 1262.0 260.9376 -0.5407 1.3957 1566.0 76.0 1080.796 1.0
0.0036 0.0095 0.0001 0.0001 3.8554 20.0535 0.0625 0.0 0.0101 928.72 650.5821 1314.0 308.3808 -0.46 1.3107 1590.0 76.0 1132.0536 1.0
0.0033 0.0084 0.0002 0.0003 3.8283 19.7695 0.053 0.0 0.009 856.88 637.9434 1266.0 421.0584 -0.3388 1.2154 1582.0 76.0 1066.3702 1.0
0.0039 0.0146 0.0002 0.0003 6.9578 57.2023 0.1293 0.0 0.0151 901.79 632.5543 1270.0 343.9632 -0.4545 1.3181 1574.0 76.0 1099.704 1.0
0.0041 0.0193 0.0 0.0 6.3329 43.4815 0.1454 0.0 0.0197 1018.54 598.3676 1368.0 204.5988 -0.8315 1.8347 1542.0 76.0 1179.7826 1.0
0.003 0.013 0.0 0.0001 7.6808 67.8368 0.1202 0.0 0.0133 914.32 617.6184 1258.0 462.5712 -0.4311 1.4313 1570.0 76.0 1101.6438 1.0
0.0038 0.0197 0.0 0.0 6.5585 45.513 0.1478 0.0 0.02 996.14 590.7395 1202.0 385.476 -0.7696 1.8261 1606.0 76.0 1156.6237 1.0
0.0038 0.0102 0.0001 0.0001 3.8222 19.1474 0.0616 0.0 0.0108 885.62 607.3717 1218.0 320.2416 -0.4841 1.3601 1574.0 76.0 1072.1633 1.0
0.0029 0.0067 0.0001 0.0001 3.3034 17.0333 0.0447 0.0 0.0073 988.89 663.7752 1406.0 210.5292 -0.5904 1.4184 1574.0 76.0 1189.1572 1.0
0.0031 0.0056 0.0003 0.0004 1.607 3.9271 0.0193 0.0 0.0064 829.39 668.3465 1318.0 421.0584 -0.1765 1.1125 1610.0 76.0 1063.0654 1.0
0.0036 0.0065 0.0002 0.0004 1.707 4.4242 0.0235 0.0 0.0074 848.9 640.6285 1286.0 308.3808 -0.3008 1.174 1518.0 76.0 1061.5706 1.0
0.0039 0.0078 0.0003 0.0004 2.0743 5.941 0.0291 0.0 0.0087 860.25 638.9792 1306.0 361.7544 -0.3318 1.211 1562.0 76.0 1069.6923 1.0
0.0037 0.0077 0.0002 0.0004 2.2847 6.9297 0.0294 0.0 0.0085 835.33 642.4294 1278.0 421.0584 -0.2521 1.1835 1566.0 76.0 1051.8387 1.0
0.0036 0.007 0.0002 0.0003 2.0657 6.2155 0.0301 0.0 0.0078 873.3 664.9111 1310.0 426.9888 -0.2799 1.1887 1598.0 76.0 1095.5996 1.0
0.0033 0.0073 0.0002 0.0003 2.465 7.9588 0.0301 0.0 0.008 857.69 648.1456 1270.0 409.1976 -0.3054 1.1866 1586.0 76.0 1073.0908 1.0
0.0033 0.0085 0.0002 0.0003 3.3924 15.1076 0.0502 0.0 0.0091 867.84 651.8739 1264.0 382.5108 -0.3202 1.1915 1582.0 76.0 1083.4373 1.0
0.0048 0.0148 0.0001 0.0002 5.3174 37.6871 0.1192 0.0 0.0155 862.59 602.1831 1242.0 332.1024 -0.4494 1.3286 1506.0 76.0 1050.2665 1.0
0.0025 0.0138 0.0 0.0 8.8401 84.0571 0.1342 0.0 0.014 1079.19 602.6315 1432.0 103.782 -0.9939 2.0778 1538.0 76.0 1234.5785 1.0
0.0037 0.0079 0.0002 0.0003 2.3441 7.2302 0.0306 0.0 0.0087 846.68 654.9307 1166.0 628.6224 -0.2338 1.1825 1610.0 76.0 1068.4156 1.0
0.004 0.007 0.0003 0.0004 1.7097 4.6434 0.0268 0.0 0.0081 812.73 643.9999 1130.0 676.0656 -0.1593 1.1772 1598.0 76.0 1034.9486 1.0
0.003 0.0066 0.0001 0.0001 2.2242 6.6305 0.0266 0.0 0.0072 955.39 639.7083 1386.0 237.216 -0.5793 1.4221 1546.0 76.0 1148.0002 1.0
0.0036 0.009 0.0001 0.0001 3.6661 18.3517 0.0546 0.0 0.0096 835.99 583.3124 1212.0 358.7892 -0.4339 1.3254 1466.0 76.0 1017.7082 1.0
0.0031 0.0088 0.0001 0.0002 4.3255 23.8957 0.0571 0.0 0.0093 909.39 645.5608 1304.0 332.1024 -0.4552 1.2917 1578.0 76.0 1113.3604 1.0
0.0033 0.0087 0.0001 0.0002 3.8339 19.584 0.056 0.0 0.0093 874.54 647.0622 1290.0 421.0584 -0.3264 1.2242 1602.0 76.0 1085.9663 1.0
0.0045 0.0115 0.0002 0.0003 3.6473 17.3544 0.0665 0.0 0.0122 810.4 609.5438 1222.0 397.3368 -0.2825 1.2199 1542.0 76.0 1012.2136 1.0
0.0043 0.0184 0.0 0.0 6.1902 41.8583 0.1345 0.0 0.0188 949.53 586.4702 1270.0 314.3112 -0.7119 1.66 1534.0 76.0 1114.5021 1.0
0.0044 0.0184 0.0 0.0001 6.2306 42.4043 0.1367 0.0 0.0188 904.77 601.2061 1262.0 338.0328 -0.5471 1.4422 1538.0 76.0 1084.6396 1.0
0.0043 0.0176 0.0 0.0 6.1328 41.1823 0.1225 0.0 0.018 905.85 568.9892 1208.0 329.1372 -0.6535 1.6173 1490.0 76.0 1068.2113 1.0
0.0043 0.018 0.0 0.0 6.1415 41.3993 0.1319 0.0 0.0184 932.68 609.8497 1262.0 379.5456 -0.5507 1.4874 1522.0 76.0 1112.6947 1.0
0.0036 0.0094 0.0001 0.0001 3.6796 18.9448 0.0629 0.0 0.01 831.2 594.9566 1200.0 340.998 -0.3641 1.2885 1550.0 76.0 1020.4543 1.0
0.0042 0.0071 0.0003 0.0004 1.7358 4.9785 0.0291 0.0 0.0083 719.69 585.9436 1054.0 652.344 -0.0592 1.1973 1498.0 76.0 926.2021 1.0
0.004 0.007 0.0002 0.0004 1.605 4.1766 0.0257 0.0 0.008 833.08 644.7902 1230.0 510.0144 -0.2242 1.1692 1574.0 76.0 1051.4842 1.0
0.0036 0.008 0.0002 0.0004 2.4376 7.4914 0.0312 0.0 0.0088 814.61 646.0732 1294.0 391.4064 -0.1924 1.129 1562.0 76.0 1037.7022 1.0
0.004 0.0068 0.0002 0.0003 1.5525 4.0887 0.0246 0.0 0.0079 821.33 606.9981 1214.0 379.5456 -0.3238 1.2264 1502.0 76.0 1019.4828 1.0
0.003 0.0076 0.0001 0.0002 2.7739 9.1832 0.0314 0.0 0.0082 940.05 666.7527 1410.0 219.4248 -0.4738 1.289 1598.0 76.0 1150.5684 1.0
0.0037 0.0073 0.0002 0.0003 2.1663 6.5916 0.0297 0.0 0.0081 865.01 637.8467 1250.0 391.4064 -0.3632 1.219 1546.0 76.0 1072.8571 1.0
0.0032 0.0086 0.0001 0.0002 3.9228 20.2654 0.0513 0.0 0.0092 884.23 627.6035 1270.0 403.2672 -0.4336 1.2979 1554.0 76.0 1082.5017 1.0
0.0029 0.0082 0.0002 0.0003 4.1288 21.8839 0.0509 0.0 0.0087 928.05 668.1536 1364.0 234.2508 -0.445 1.2626 1566.0 76.0 1141.5961 1.0
0.0031 0.0097 0.0001 0.0001 4.2893 23.1247 0.065 0.0 0.0101 965.18 658.3611 1402.0 195.7032 -0.5562 1.3752 1590.0 76.0 1166.4808 1.0
0.003 0.0087 0.0 0.0001 4.2072 22.9835 0.0539 0.0 0.0092 998.21 666.7835 1430.0 160.1208 -0.6057 1.4184 1554.0 76.0 1198.5731 1.0
0.002 0.0064 0.0 0.0 4.4104 24.6745 0.0438 0.0 0.0067 1109.17 632.0628 1478.0 65.2344 -0.9748 2.0046 1578.0 76.0 1275.0555 1.0
0.0024 0.0134 0.0 0.0 8.0885 72.8029 0.1252 0.0 0.0135 1222.0 604.3769 1522.0 41.5128 -1.33 2.8288 1610.0 76.0 1361.9482 1.0
0.0039 0.0171 0.0 0.0 6.224 41.9709 0.1198 0.0 0.0175 1097.25 609.3991 1454.0 213.4944 -0.9361 2.0682 1602.0 76.0 1253.6392 1.0
0.0043 0.0184 0.0 0.0 5.958 39.2971 0.1315 0.0 0.0188 986.82 652.3368 1350.0 326.172 -0.5962 1.4612 1586.0 76.0 1181.1442 1.0
0.0044 0.0183 0.0 0.0 6.1922 42.1054 0.1357 0.0 0.0188 945.67 574.8335 1302.0 201.6336 -0.759 1.7015 1450.0 76.0 1105.1791 1.0
0.0043 0.0179 0.0 0.0001 6.1529 41.611 0.132 0.0 0.0184 892.02 602.5389 1238.0 444.78 -0.4746 1.4141 1566.0 76.0 1074.7662 1.0
0.0036 0.0082 0.0002 0.0003 3.2457 15.8188 0.0522 0.0 0.0089 859.43 615.6956 1190.0 432.9192 -0.3853 1.2774 1502.0 76.0 1055.4194 1.0
0.0043 0.0108 0.0002 0.0003 3.5859 17.7904 0.0699 0.0 0.0115 730.84 568.9816 1060.0 464.7951 -0.1745 1.1469 1430.0 76.0 924.4619 1.0
0.0036 0.0074 0.0002 0.0003 2.1898 6.696 0.0306 0.0 0.0082 833.23 643.4078 1214.0 367.6848 -0.2454 1.1618 1582.0 76.0 1050.7645 1.0
0.0038 0.0065 0.0002 0.0004 1.4806 3.7316 0.0239 0.0 0.0075 896.55 680.8923 1342.0 379.5456 -0.3019 1.1806 1606.0 76.0 1123.7349 1.0
0.0037 0.0075 0.0002 0.0003 2.3731 7.7114 0.0317 0.0 0.0083 840.73 658.9466 1292.0 412.1628 -0.2191 1.1372 1574.0 76.0 1066.1592 1.0
0.0037 0.0093 0.0001 0.0001 3.8507 20.3772 0.0613 0.0 0.01 894.84 644.9212 1314.0 293.5548 -0.4134 1.2567 1554.0 76.0 1101.137 1.0
0.0039 0.0106 0.0002 0.0003 3.4716 15.0636 0.0558 0.0 0.0112 833.16 612.2926 1242.0 314.3112 -0.359 1.2199 1478.0 76.0 1032.138 1.0
0.0031 0.0084 0.0002 0.0003 4.4253 25.4488 0.0574 0.0 0.0089 942.95 662.1252 1274.0 468.5016 -0.4563 1.3248 1610.0 76.0 1150.2958 1.0
0.0037 0.0088 0.0002 0.0002 3.3378 15.4567 0.0532 0.0 0.0095 843.51 613.0647 1270.0 314.3112 -0.3868 1.2431 1494.0 76.0 1040.9606 1.0
0.0037 0.0094 0.0002 0.0003 3.4836 15.8652 0.0503 0.0 0.01 806.05 583.5817 1182.0 373.6152 -0.3565 1.2594 1450.0 76.0 993.4176 1.0
0.0041 0.018 0.0 0.0001 5.9302 38.908 0.1255 0.0 0.0183 1001.24 617.4976 1348.0 275.7636 -0.7332 1.6915 1586.0 76.0 1174.722 1.0
0.0043 0.0187 0.0001 0.0001 5.957 39.4393 0.1352 0.0 0.0191 947.65 617.1512 1286.0 379.5456 -0.5773 1.5045 1582.0 76.0 1129.2065 1.0
0.0044 0.0189 0.0 0.0 5.9402 39.213 0.1357 0.0 0.0193 943.19 604.8898 1294.0 263.9028 -0.6426 1.5552 1558.0 76.0 1118.8566 1.0
0.0025 0.0123 0.0 0.0 8.4141 78.1947 0.1178 0.0 0.0125 1007.98 621.0084 1358.0 326.172 -0.7255 1.6827 1610.0 76.0 1182.2938 1.0
0.0042 0.0184 0.0 0.0 5.9422 39.2337 0.1323 0.0 0.0188 924.24 548.3099 1184.0 299.4852 -0.7352 1.8201 1578.0 76.0 1073.246 1.0
0.0044 0.0179 0.0 0.0 6.1345 41.1668 0.1256 0.0 0.0184 927.51 560.9137 1222.0 189.7728 -0.7372 1.7174 1570.0 76.0 1082.4753 1.0
0.0042 0.0142 0.0001 0.0002 6.1434 47.0581 0.1199 0.0 0.0147 794.98 578.6039 1068.0 590.0748 -0.2813 1.3142 1514.0 76.0 981.5436 1.0
0.0043 0.0081 0.0003 0.0004 2.3832 10.1097 0.0471 0.0 0.0092 815.78 640.2854 1138.0 664.2048 -0.1406 1.2367 1602.0 76.0 1035.0665 1.0
0.003 0.0058 0.0002 0.0003 1.7728 4.5096 0.0214 0.0 0.0065 923.04 685.0347 1342.0 388.4412 -0.3578 1.2083 1606.0 76.0 1147.4243 1.0
0.0033 0.0065 0.0002 0.0003 1.9734 5.7168 0.0272 0.0 0.0072 864.63 652.544 1282.0 426.9888 -0.291 1.2053 1590.0 76.0 1081.2681 1.0
0.0037 0.0105 0.0001 0.0002 3.4976 14.8763 0.0557 0.0 0.0111 817.22 589.0193 1192.0 376.5804 -0.3712 1.2801 1498.0 76.0 1005.6455 1.0
0.003 0.0086 0.0001 0.0001 4.1717 22.3027 0.0551 0.0 0.0091 891.66 630.1371 1266.0 397.3368 -0.4384 1.3181 1558.0 76.0 1090.0273 1.0
0.0036 0.0102 0.0002 0.0002 4.0498 21.3407 0.0674 0.0 0.0108 905.23 674.9139 1338.0 343.9632 -0.3348 1.1958 1582.0 76.0 1127.118 1.0
0.0035 0.0084 0.0001 0.0002 3.2983 15.396 0.0493 0.0 0.0091 851.83 617.4925 1238.0 421.0584 -0.3581 1.2703 1538.0 76.0 1050.2849 1.0
0.0032 0.0086 0.0001 0.0001 3.846 19.5621 0.0508 0.0 0.0092 832.48 577.3911 1192.0 320.2416 -0.4518 1.3549 1518.0 76.0 1011.469 1.0
0.0028 0.0123 0.0 0.0 8.2249 76.0066 0.1171 0.0 0.0126 1071.99 626.7054 1406.0 219.4248 -0.8634 1.8864 1610.0 76.0 1240.1591 1.0
0.0041 0.0183 0.0 0.0 6.2808 42.558 0.1308 0.0 0.0186 959.02 581.4998 1266.0 269.8332 -0.7293 1.7097 1542.0 76.0 1120.0357 1.0
0.0044 0.0183 0.0 0.0 5.9634 39.2918 0.1264 0.0 0.0187 929.11 581.4567 1210.0 355.824 -0.6818 1.6344 1490.0 76.0 1094.5119 1.0
0.0043 0.0184 0.0 0.0 6.3085 42.9009 0.1325 0.0 0.0188 824.88 574.1673 1174.0 391.4064 -0.4069 1.3692 1610.0 76.0 1003.3935 1.0
0.0047 0.0179 0.0001 0.0002 5.9925 39.7965 0.1239 0.0 0.0184 897.35 603.2951 1158.0 504.084 -0.4549 1.4551 1558.0 76.0 1079.6121 1.0
0.0035 0.0064 0.0002 0.0003 1.8043 5.0906 0.0253 0.0 0.0073 806.34 607.8395 1138.0 598.9704 -0.2495 1.2611 1602.0 76.0 1007.9476 1.0
0.0039 0.0085 0.0003 0.0004 2.2667 6.5145 0.0307 0.0 0.0093 830.53 645.1379 1294.0 332.1024 -0.2437 1.1489 1594.0 76.0 1049.6766 1.0
0.0037 0.008 0.0003 0.0004 2.3092 6.9072 0.0311 0.0 0.0088 869.41 635.6342 1238.0 429.954 -0.3551 1.2461 1590.0 76.0 1075.1113 1.0
